crop_path,dataset_source,source_image,scene_id,component_class,crop_w,crop_h,body_x,body_y,body_w,body_h,roi_kind,label_status,reviewer_id,notes
IMG_8019_JPG__121__SOT23.png,winnies_packages,train/images/IMG_8019_JPG.rf.3651e6d38e15fa8c931aa74535e96c15.jpg,IMG_8019_JPG,SOT23,81,82,15,15,51,51,component,,,
IMG_8019_JPG__122__SOT23.png,winnies_packages,train/images/IMG_8019_JPG.rf.3651e6d38e15fa8c931aa74535e96c15.jpg,IMG_8019_JPG,SOT23,92,85,17,16,57,54,component,,,
IMG_8019_JPG__123__SOT23.png,winnies_packages,train/images/IMG_8019_JPG.rf.3651e6d38e15fa8c931aa74535e96c15.jpg,IMG_8019_JPG,SOT23,81,79,15,15,51,49,component,,,
IMG_8019_JPG__124__SOT23.png,winnies_packages,train/images/IMG_8019_JPG.rf.3651e6d38e15fa8c931aa74535e96c15.jpg,IMG_8019_JPG,SOT23,88,86,16,16,55,54,component,,,
IMG_8019_JPG__125__SOT23.png,winnies_packages,train/images/IMG_8019_JPG.rf.3651e6d38e15fa8c931aa74535e96c15.jpg,IMG_8019_JPG,SOT23,78,92,15,18,49,57,component,,,
IMG_8019_JPG__126__SOT23.png,winnies_packages,train/images/IMG_8019_JPG.rf.3651e6d38e15fa8c931aa74535e96c15.jpg,IMG_8019_JPG,SOT23,85,93,16,17,53,58,component,,,
IMG_8021_JPG__013__capacitor.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,capacitor,79,113,15,21,49,71,component,,,
IMG_8021_JPG__024__capacitor.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,capacitor,76,93,14,17,48,58,component,,,
IMG_8021_JPG__026__Polyfuse_GR.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,Polyfuse_GR,80,147,15,28,50,92,component,,,
IMG_8021_JPG__027__Polyfuse_GR.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,Polyfuse_GR,83,147,16,27,52,92,component,,,
IMG_8021_JPG__028__Polyfuse_GR.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,Polyfuse_GR,79,144,15,28,49,90,component,,,
IMG_8021_JPG__030__Polyfuse_GR.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,Polyfuse_GR,77,160,14,30,48,100,component,,,
IMG_8021_JPG__057__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,121,119,23,23,76,74,component,,,
IMG_8021_JPG__059__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,130,109,25,20,81,68,component,,,
IMG_8021_JPG__060__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,130,109,25,20,81,68,component,,,
IMG_8021_JPG__061__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,129,108,24,20,81,68,component,,,
IMG_8021_JPG__062__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,129,109,24,21,81,68,component,,,
IMG_8021_JPG__063__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,130,108,25,20,81,68,component,,,
IMG_8021_JPG__064__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,129,108,24,20,81,68,component,,,
IMG_8021_JPG__065__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,129,108,24,20,81,68,component,,,
IMG_8021_JPG__066__SOT23.png,winnies_packages,train/images/IMG_8021_JPG.rf.5ca459f973871b341059d4c74e2ef2e7.jpg,IMG_8021_JPG,SOT23,130,109,25,21,81,68,component,,,
IMG_8025_JPG__258__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,126,107,24,20,79,67,component,,,
IMG_8025_JPG__259__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,133,103,25,19,83,65,component,,,
IMG_8025_JPG__260__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,127,97,24,18,80,61,component,,,
IMG_8025_JPG__261__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,129,96,25,18,81,60,component,,,
IMG_8025_JPG__262__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,132,92,24,17,82,58,component,,,
IMG_8025_JPG__263__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,135,97,25,18,84,61,component,,,
IMG_8025_JPG__267__SOIC-16.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOIC-16,82,110,15,21,51,69,component,,,
IMG_8025_JPG__270__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,98,155,18,29,61,97,component,,,
IMG_8025_JPG__272__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,99,152,19,29,62,95,component,,,
IMG_8025_JPG__273__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,151,92,28,18,94,57,component,,,
IMG_8025_JPG__276__SOT223.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT223,159,136,30,26,99,85,component,,,
IMG_8025_JPG__277__SOT223.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT223,165,134,31,25,104,84,component,,,
IMG_8025_JPG__278__SOT223.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT223,159,138,30,25,100,86,component,,,
IMG_8025_JPG__282__SOT96.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT96,106,153,20,28,66,96,component,,,
IMG_8025_JPG__283__SOIC-16.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOIC-16,77,100,15,19,48,62,component,,,
IMG_8025_JPG__284__SOIC-16.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOIC-16,86,105,16,20,54,66,component,,,
IMG_8025_JPG__286__SOT223.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT223,133,165,25,31,83,103,component,,,
IMG_8025_JPG__287__SOT223.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT223,134,168,25,31,84,105,component,,,
IMG_8025_JPG__288__SOT223.png,winnies_packages,train/images/IMG_8025_JPG.rf.082b6627e705f11860e85293f115651a.jpg,IMG_8025_JPG,SOT223,144,170,27,32,90,106,component,,,
IMG_8027_JPG__248__SOT96.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOT96,156,103,29,19,97,65,component,,,
IMG_8027_JPG__266__SOT96.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOT96,148,128,28,24,92,80,component,,,
IMG_8027_JPG__268__TSSOP-16.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,TSSOP-16,205,167,38,32,128,104,component,,,
IMG_8027_JPG__269__SOIC-14.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOIC-14,147,114,28,21,92,71,component,,,
IMG_8027_JPG__270__SOIC-14.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOIC-14,148,113,27,21,93,71,component,,,
IMG_8027_JPG__271__SOIC-14.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOIC-14,151,116,28,22,95,73,component,,,
IMG_8027_JPG__279__SOT96.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOT96,104,164,19,31,65,102,component,,,
IMG_8027_JPG__280__SOIC-16.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOIC-16,224,253,42,47,140,158,component,,,
IMG_8027_JPG__293__TSSOP-16.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,TSSOP-16,212,162,40,31,132,101,component,,,
IMG_8027_JPG__294__SOT96.png,winnies_packages,valid/images/IMG_8027_JPG.rf.214437df253309a34a1fd0c659025443.jpg,IMG_8027_JPG,SOT96,125,196,23,37,78,122,component,,,
IMG_8029_JPG__001__resistor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,resistor,76,143,14,27,48,89,component,,,
IMG_8029_JPG__029__resistor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,resistor,68,76,16,14,52,48,component,,,
IMG_8029_JPG__042__resistor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,resistor,164,84,32,16,106,52,component,,,
IMG_8029_JPG__044__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,79,144,15,28,49,90,component,,,
IMG_8029_JPG__046__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,145,87,27,16,91,54,component,,,
IMG_8029_JPG__047__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,80,151,15,28,50,94,component,,,
IMG_8029_JPG__049__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,87,129,17,24,54,81,component,,,
IMG_8029_JPG__057__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,83,150,15,28,52,94,component,,,
IMG_8029_JPG__058__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,79,148,15,28,49,93,component,,,
IMG_8029_JPG__064__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,154,76,29,14,96,48,component,,,
IMG_8029_JPG__066__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,72,79,17,15,55,49,component,,,
IMG_8029_JPG__068__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,102,166,19,31,64,104,component,,,
IMG_8029_JPG__069__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,80,125,14,23,50,78,component,,,
IMG_8029_JPG__076__capacitor.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,capacitor,82,154,15,29,51,96,component,,,
IMG_8029_JPG__078__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,78,196,14,36,49,123,component,,,
IMG_8029_JPG__079__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,90,185,17,35,56,116,component,,,
IMG_8029_JPG__080__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,80,186,15,35,50,116,component,,,
IMG_8029_JPG__081__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,87,179,16,33,54,112,component,,,
IMG_8029_JPG__082__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,83,195,15,36,52,122,component,,,
IMG_8029_JPG__083__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,88,176,17,34,55,110,component,,,
IMG_8029_JPG__084__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,80,177,15,33,50,111,component,,,
IMG_8029_JPG__085__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,88,180,17,34,55,113,component,,,
IMG_8029_JPG__086__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,95,191,18,36,59,119,component,,,
IMG_8029_JPG__087__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,78,164,14,31,49,102,component,,,
IMG_8029_JPG__088__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,80,173,16,33,50,108,component,,,
IMG_8029_JPG__089__Polyfuse_Z.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,Polyfuse_Z,84,172,13,32,55,108,component,,,
IMG_8029_JPG__091__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,173,132,32,25,108,82,component,,,
IMG_8029_JPG__092__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,149,166,28,31,93,104,component,,,
IMG_8029_JPG__093__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,176,132,34,25,110,82,component,,,
IMG_8029_JPG__094__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,171,139,32,26,107,87,component,,,
IMG_8029_JPG__095__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,177,139,33,26,111,87,component,,,
IMG_8029_JPG__096__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,166,125,31,23,104,78,component,,,
IMG_8029_JPG__097__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,173,127,33,24,108,79,component,,,
IMG_8029_JPG__098__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,140,152,26,28,88,95,component,,,
IMG_8029_JPG__099__SOT23.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT23,161,131,30,25,101,82,component,,,
IMG_8029_JPG__100__SOT23.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT23,66,136,15,26,51,85,component,,,
IMG_8029_JPG__101__SOT96.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT96,241,380,45,71,151,238,component,,,
IMG_8029_JPG__102__TSSOP-16.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,TSSOP-16,437,339,82,64,273,212,component,,,
IMG_8029_JPG__103__TSSOP-16.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,TSSOP-16,185,321,43,60,142,201,component,,,
IMG_8029_JPG__104__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,140,168,26,31,88,105,component,,,
IMG_8029_JPG__105__SOT143.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT143,158,140,30,27,99,87,component,,,
IMG_8029_JPG__106__SOT143.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT143,181,144,34,27,113,90,component,,,
IMG_8029_JPG__107__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,198,136,37,25,124,85,component,,,
IMG_8029_JPG__108__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,171,140,32,26,107,88,component,,,
IMG_8029_JPG__109__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,172,136,32,25,107,85,component,,,
IMG_8029_JPG__110__SOT753.png,winnies_packages,train/images/IMG_8029_JPG.rf.2220ad1517026077f3f79632582c8d2a.jpg,IMG_8029_JPG,SOT753,141,152,26,28,88,95,component,,,
IMG_8030_JPG__001__resistor.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,resistor,139,87,26,16,87,54,component,,,
IMG_8030_JPG__021__resistor.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,resistor,157,79,29,15,98,49,component,,,
IMG_8030_JPG__022__resistor.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,resistor,131,77,24,14,82,48,component,,,
IMG_8030_JPG__024__resistor.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,resistor,156,76,29,14,98,48,component,,,
IMG_8030_JPG__035__capacitor.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,capacitor,83,134,16,25,52,84,component,,,
IMG_8030_JPG__041__capacitor.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,capacitor,120,81,23,15,75,51,component,,,
IMG_8030_JPG__042__capacitor.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,capacitor,108,81,20,15,68,51,component,,,
IMG_8030_JPG__054__Polyfuse_Z.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,Polyfuse_Z,96,198,18,37,60,124,component,,,
IMG_8030_JPG__055__Polyfuse_Z.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,Polyfuse_Z,98,184,19,34,61,115,component,,,
IMG_8030_JPG__056__Polyfuse_Z.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,Polyfuse_Z,179,91,34,17,112,57,component,,,
IMG_8030_JPG__057__Polyfuse_Z.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,Polyfuse_Z,174,96,33,18,109,60,component,,,
IMG_8030_JPG__058__Polyfuse_Z.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,Polyfuse_Z,207,93,39,18,129,58,component,,,
IMG_8030_JPG__059__Polyfuse_Z.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,Polyfuse_Z,164,101,31,19,103,63,component,,,
IMG_8030_JPG__060__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,132,174,25,32,83,109,component,,,
IMG_8030_JPG__061__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,124,167,23,32,78,104,component,,,
IMG_8030_JPG__062__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,128,164,24,30,80,103,component,,,
IMG_8030_JPG__063__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,120,176,22,33,75,110,component,,,
IMG_8030_JPG__064__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,124,173,23,33,78,108,component,,,
IMG_8030_JPG__065__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,177,132,33,25,111,83,component,,,
IMG_8030_JPG__066__SOT23.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT23,152,137,28,26,95,86,component,,,
IMG_8030_JPG__067__SOT23.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT23,153,137,28,25,96,86,component,,,
IMG_8030_JPG__068__SOT23.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT23,143,147,27,28,89,92,component,,,
IMG_8030_JPG__069__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,133,194,25,36,83,121,component,,,
IMG_8030_JPG__070__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,168,136,32,26,105,85,component,,,
IMG_8030_JPG__071__SOT753.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT753,155,150,29,28,97,94,component,,,
IMG_8030_JPG__072__SOT143.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT143,148,180,28,34,93,112,component,,,
IMG_8030_JPG__073__SOT143.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT143,124,134,23,0,78,103,component,,,
IMG_8030_JPG__074__SOT96.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOT96,352,224,66,42,220,140,component,,,
IMG_8030_JPG__075__SOIC-14.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOIC-14,220,340,41,64,138,212,component,,,
IMG_8030_JPG__076__SOIC-16.png,winnies_packages,train/images/IMG_8030_JPG.rf.60d21000feb762a38061765e2c1a4046.jpg,IMG_8030_JPG,SOIC-16,540,488,102,91,337,305,component,,,
IMG_8031_JPG__032__capacitor.png,winnies_packages,train/images/IMG_8031_JPG.rf.4e8cafc4a7b82d4a43f4c81ce5ef06f9.jpg,IMG_8031_JPG,capacitor,80,116,14,22,50,72,component,,,
IMG_8031_JPG__039__capacitor.png,winnies_packages,train/images/IMG_8031_JPG.rf.4e8cafc4a7b82d4a43f4c81ce5ef06f9.jpg,IMG_8031_JPG,capacitor,150,79,28,15,94,49,component,,,
IMG_8031_JPG__040__capacitor.png,winnies_packages,train/images/IMG_8031_JPG.rf.4e8cafc4a7b82d4a43f4c81ce5ef06f9.jpg,IMG_8031_JPG,capacitor,149,82,28,16,93,51,component,,,
IMG_8031_JPG__043__capacitor.png,winnies_packages,train/images/IMG_8031_JPG.rf.4e8cafc4a7b82d4a43f4c81ce5ef06f9.jpg,IMG_8031_JPG,capacitor,148,81,27,15,93,51,component,,,
IMG_8031_JPG__059__feriet_kraal.png,winnies_packages,train/images/IMG_8031_JPG.rf.4e8cafc4a7b82d4a43f4c81ce5ef06f9.jpg,IMG_8031_JPG,feriet kraal,80,127,14,24,50,79,component,,,
IMG_8031_JPG__060__Polyfuse_Z.png,winnies_packages,train/images/IMG_8031_JPG.rf.4e8cafc4a7b82d4a43f4c81ce5ef06f9.jpg,IMG_8031_JPG,Polyfuse_Z,120,240,23,44,75,150,component,,,
IMG_8031_JPG__061__SOT96.png,winnies_packages,train/images/IMG_8031_JPG.rf.4e8cafc4a7b82d4a43f4c81ce5ef06f9.jpg,IMG_8031_JPG,SOT96,204,302,38,57,128,189,component,,,
